sentence,start_time,end_time,label,certainty_score,sentiment_score
"Subsidiaries Our leverage ratio, at the end of the quarter was approximately 4.6 X, which is above our long-term Target, we remain committed to maintaining our current investment-grade ratings and expect our leverage to return to more normalized levels as we execute on margin recovery in the Aetna business.",1569.2,1587.8,positive,0.9979469180107117,0.9979469180107117
"As David mentioned, we are not providing a formal output for 2024 at this stage.",1590.2,1594.8,neutral,0.9985620379447937,0.0
"However, we would like to provide some directional commentary to help.",1595.4,1598.7,neutral,0.9993981122970581,0.0
You better understand how we see the moving parts.,1598.7,1601.0,neutral,0.9994239807128906,0.0
Starting with our health services and Pharmacy and consumer Wellness segments.,1602.2,1605.7,neutral,0.999572217464447,0.0
"As we have previously, highlighted those businesses continue to deliver strong results in pcw, while the immunization season got off to a stronger start than we expected, shifting demand into the third quarter.",1606.3,1618.9,positive,0.9982568621635437,0.9982568621635437
"Strong script growth continues to give us confidence in the previous Outlook, we shared with investors.",1619.2,1624.0,positive,0.9983263611793518,0.9983263611793518
"In the health services segment, Caremark surnames progression in 2024 started slow but a steadily built momentum over the second and third quarters.",1625.4,1633.6,positive,0.9976450800895691,0.9976450800895691
While we maintain a cautious outlook on our Healthcare delivery business as we evaluate the potential for additional Medicare Trend related risk.,1633.6,1641.2,negative,0.9298276305198669,-0.9298276305198669
We remain confident in our ability to deliver on the health services segment earnings output.,1641.2,1646.2,positive,0.9983720183372498,0.9983720183372498
We share with investors on our second quarter call.,1646.2,1648.6,neutral,0.9995265007019043,0.0
Within Healthcare benefits.,1649.7,1651.2,neutral,0.9994028806686401,0.0
We continue to Grapple with both environmental and Company specific challenges.,1651.2,1655.9,negative,0.9984452128410339,-0.9984452128410339
"As you have seen with our third quarter results, similar to others within the industry.",1655.9,1661.1,neutral,0.999491810798645,0.0
"Medicare Advantage, utilization continues to be elevated, we have also grown membership, very rapidly with a very rich benefit offering, which has resulted in benefit induced utilization Medicaid continues to be pressured by the dislocation between Acuity and rates as well as seeing some pockets of higher utilization.",1661.1,1680.4,positive,0.9962093830108643,0.9962093830108643
"We have also seen rapid growth and our individual exchange business, which has led to several disappointing updates on risk-adjusted revenue, and in some states higher than expected utilization.",1680.4,1691.9,negative,0.9770210385322571,-0.9770210385322571
Even to date the combination of these factors has challenged our visibility and our 20 24 hour.,1693.4,1699.8,negative,0.9986624717712402,-0.9986624717712402
"Well, we are not providing formal guidance today.",1700.7,1703.6,neutral,0.9993855953216553,0.0
Let me walk you through one potential scenario.,1703.7,1706.4,neutral,0.9994874000549316,0.0
"If Trends develop unfavorably and persist that the significant levels, we have experienced in recent months, our fourth quarter reported and BR could increase by over seven hundred basis points as compared to the fourth quarter of 2023.",1707.3,1722.1,negative,0.7363556623458862,-0.7363556623458862
"Additionally, in this scenario, we would likely need to take a PDR in our group Medicare Advantage, business related to 2025 dates of service which would further pressure 2024 results.",1722.9,1734.5,negative,0.9978317618370056,-0.9978317618370056
"Despite challenges in 2024, we have taken deliberate actions that position us for growth in 2025 and Beyond.",1736.6,1744.3,positive,0.9982398748397827,0.9982398748397827
"Well, we will not give formal 2025 guidance.",1744.4,1746.9,neutral,0.9991570711135864,0.0
"Until next year, when we have better visibility on our 2020 for medical cost base line and are changing membership.",1746.9,1753.5,neutral,0.9885146021842957,0.0
I want to provide an update on some of the key headwinds entails starting first with the head ones and our pcw segment.,1753.6,1763.0,neutral,0.9984910488128662,0.0
We expect earnings to decline in line with our long-term guidance framework.,1763.0,1767.3,negative,0.9987481832504272,-0.9987481832504272
"As David mentioned, we are encouraged by the adoption of CVS cost Vantage and the shift of commercial scripts, to this model on January 1st.",1767.8,1775.3,positive,0.9981315732002258,0.9981315732002258
We expect 2025 to be a transition year that positions us for out performance of our long-term growth Target in future years.,1775.3,1783.0,positive,0.9982811212539673,0.9982811212539673
"We also remain cautious in our outlook for front store sales, which have been pressured and recent quarters consistent with the broader macroeconomic backdrop.",1784.9,1793.9,negative,0.9986097812652588,-0.9986097812652588
"As we previously discussed, we expect the return of certain variable corporate expenses We also expect higher interests as we annualize the expense from our May 20 2014 and seeing a decline in net investment income and modest dilution from the increase in our shared count.",1795.0,1811.4,neutral,0.9964474439620972,0.0
Shifting.,1813.0,1813.4,neutral,0.9479101896286011,0.0
Now to the Tailwinds we expect Improvement and contributions from our health care benefits segment.,1813.4,1819.4,positive,0.9982267022132874,0.9982267022132874
"We Believe are deliberate approach to our 2025, Medicare Advantage bids and our Focus changes to our footprint which we expect to result in membership disenrollment of 5 to 10%.",1819.5,1830.0,positive,0.9967384934425354,0.9967384934425354
When combined with our improved star ratings will result in margin recovery.,1830.0,1835.5,positive,0.9981487989425659,0.9981487989425659
This is a significant first step on our journey back to Target margins of three to five percent.,1835.5,1841.5,positive,0.9978801012039185,0.9978801012039185
"We continue to view the dislocation between Acuity and rates and Medicaid as temporary and expect this to be resolved over, subsequent pricing Cycles.",1843.2,1851.5,neutral,0.9779406785964966,0.0
"However, we do not expect the dislocation to be fully resolved before the end of 2025.",1851.5,1857.3,negative,0.9981428384780884,-0.9981428384780884
"We expect improvement in our individual exchange business, as a result of our pricing actions and deliberate product repositioning, which we project will decrease membership in this block of business.",1858.9,1869.5,positive,0.9976995587348938,0.9976995587348938
"In 2025, we will continue to refine our product offerings for long-term sustainability.",1869.5,1875.4,positive,0.998212456703186,0.998212456703186
We also expect underlying growth in our health services business including growth and Pharmacy Services.,1876.7,1882.1,positive,0.9983313679695129,0.9983313679695129
As we continue to drive value for our clients and incremental improvement in our Healthcare delivery businesses.,1882.4,1888.2,positive,0.998304009437561,0.998304009437561
"We expect our initial outlook for this segment will be below our long-term growth framework, but will prudently provide opportunities for upside, over the course of the year.",1888.9,1897.9,neutral,0.9814821481704712,0.0
"finally, we have executed the first step of our multi-year cost savings initiative that we expect will generate over 500 million dollars next year, helping to offset the return of variable expense in 2025 I've taking a step back.",1899.1,1914.6,positive,0.998173713684082,0.998173713684082
2024 has been a disappointing year for performance in our Healthcare benefits segment.,1915.1,1919.1,negative,0.9989879727363586,-0.9989879727363586
We could experience mid-single digit percentage losses in our Medicare business.,1919.1,1924.0,negative,0.998677670955658,-0.998677670955658
Our foray into the individual exchange business could result in negative margins that approached double digits.,1924.0,1930.6,negative,0.9987886548042297,-0.9987886548042297
We're also projecting modest negative margins in our Medicaid business.,1930.7,1934.8,negative,0.9985756874084473,-0.9985756874084473
"It is possible that our health care benefits business could show operating losses in 2024, after generating over Point five billion of adjusted operating income in 2023.",1935.0,1946.9,negative,0.9975239634513855,-0.9975239634513855
"Conversely, this means that there are well over three dollars of embedded adjusted EPS, if we could return Aetna, profitability to 2023 levels, open enrollment for both Medicare Advantage.",1948.4,1961.7,neutral,0.9981178045272827,0.0
And individual exchange has demonstrated that we took meaningful action in curtailing benefits adjusting products and where appropriate raising prices.,1961.7,1971.6,positive,0.9980792999267578,0.9980792999267578
"Well, we are confident, we have taken the right, initial actions, the road to recovery will take time.",1972.1,1977.6,neutral,0.8087164759635925,0.0
"We look forward to providing more details on our 2025 Outlook, and those first steps on our journey, we have more clarity on the moving Parts in our Healthcare benefits business.",1978.5,1987.6,neutral,0.9074167013168335,0.0
"Next year with that, we will now open the call to your questions, operator.",1987.6,1992.3,neutral,0.9992045760154724,0.0
Thank you.,1994.9,1995.7,neutral,0.9991152882575989,0.0
We will now begin the question-and-answer session.,1995.9,1998.6,neutral,0.9993687272071838,0.0
"If you would like to ask a question, please press star.",1998.9,2001.3,neutral,0.9994186162948608,0.0
Followed by 1 on your telephone keypad.,2001.3,2004.2,neutral,0.999567449092865,0.0
"As a reminder, if you were using a speakerphone, please remember to pick up your handset before asking your question questions are registered.",2004.2,2013.1,neutral,0.9994518160820007,0.0
We have the first question on the phone lines from Lisa.,2016.5,2019.8,neutral,0.9994112253189087,0.0
"Gill will JPMorgan, you may proceed.",2019.8,2023.2,neutral,0.9957612156867981,0.0
"Thanks very much and thanks for the detail, Tom.",2025.2,2028.9,neutral,0.9994693398475647,0.0
I just wanted to make sure that I understand a couple of things.,2028.9,2031.6,neutral,0.9989044666290283,0.0
"One when I think about the ma bids that you put in for 20-25, you talked about and we all saw in the plan finder, you know that the kinds.",2032.0,2040.7,neutral,0.9994006156921387,0.0
Can you maybe just talk about?,2040.7,2041.8,neutral,0.9991699457168579,0.0
I know we're only one month and but are you seeing the disenrollment that you expected and to just given that the size of the surprise that we've seen here in the back half of the year?,2041.8,2051.7,negative,0.9982002973556519,-0.9982002973556519
"You know, the level of confidence that you have.",2052.3,2054.3,neutral,0.9992735981941223,0.0
"Around the the bids that you did put in for 20-25 if I could understand that and then just secondly you know you talked about Pharmacy, we've heard others, talk about Pharmacy Trends here in the back half of the year really shifting and changing because of the inflation reduction act and changes around catastrophic coverage.",2054.5,2071.5,neutral,0.9127403497695923,0.0
"Just curious one, did you see that as well specific to those changes?",2071.6,2076.7,neutral,0.9993625283241272,0.0
And is it benefiting perhaps some of the other sides of your business?,2076.7,2080.2,positive,0.9962809681892395,0.9962809681892395
I know obviously a really big specialty business and you talked about the strength in The pharmacy business.,2080.2,2087.0,positive,0.9982359409332275,0.9982359409332275
Let me start with your first question.,2089.8,2092.0,neutral,0.9995575547218323,0.0
"So we're early in the open enrollment season but you know, I did reiterate the guidance.",2092.0,2099.8,neutral,0.9992536902427673,0.0
Been giving for a couple of months.,2100.0,2101.4,neutral,0.9992840886116028,0.0
"Now, our early indicators would suggest that we would be down that in that 5 to 10% range.",2101.4,2107.8,negative,0.9978235960006714,-0.9978235960006714
On the total book will have more stability on the group book.,2107.8,2111.0,neutral,0.9724295139312744,0.0
So that's a higher percentages.,2111.0,2112.5,positive,0.9978457689285278,0.9978457689285278
"Think about the individual and the Dual eligible populations, that will see declines on.",2112.5,2117.6,negative,0.9943031072616577,-0.9943031072616577
"But we feel me a reasonably good about how the membership is coming in and that it would be within that range that we've been guiding investors to, as you think about ability and confidence, It's in the bids, the bids are clearly designed to improve results mixture, and maybe there's a couple of things I can.",2118.0,2138.3,positive,0.998101532459259,0.998101532459259
I can talk you through at a high level just to give you a framework to think about that.,2138.3,2142.7,neutral,0.999609649181366,0.0
"The first is Improvement in stars and so because of the, you know, the contract that we have that are now going to be four stars a better for 20-25 payment year.",2143.4,2152.4,positive,0.9977460503578186,0.9977460503578186
That's going to be about an 800 million-dollar headwind.,2152.6,2155.4,negative,0.999030351638794,-0.999030351638794
No matter what the Baseline is.,2155.6,2156.9,neutral,0.999336302280426,0.0
"Excuse me, tell wind it, keep doing that.",2157.7,2159.8,neutral,0.9992771744728088,0.0
"It's used to be a Tailwind it, a headwind, and now it's going to be a Tailwind next year.",2159.9,2163.6,positive,0.9955028891563416,0.9955028891563416
"The individual blocks of business, we have made a deliberate benefit design changes to supplemental benefits, which will fundamentally change how these benefits function in 2025, which will also improve margins.",2163.6,2178.2,positive,0.9981556534767151,0.9981556534767151
"Finally, we've both exited underperforming counties, and we've Pulled Under performing products that will impact nearly half a million members.",2178.2,2187.6,positive,0.9394151568412781,0.9394151568412781
Those changes should also improve profitability in 25.,2187.6,2192.0,positive,0.9981160163879395,0.9981160163879395
"As many of those members will choose newly designed products, that will have an improved margin profile.",2192.0,2197.1,positive,0.998164713382721,0.998164713382721
We expect that those changes are going to drive margin expansion and we have when we have a better understanding of what that membership mix looks like for 20-25 as well as our 24 Baseline will be able to better provide specifics on the level of anticipated provement Improvement next year.,2197.6,2213.3,positive,0.9981741905212402,0.9981741905212402
"As at Lisa, this is David.",2215.2,2216.3,neutral,0.9995119571685791,0.0
"Maybe just one, one additional follow on here.",2216.3,2219.4,neutral,0.9994580149650574,0.0
I think one is we are feeling very good about the improvements that we've made going into 25.,2219.9,2225.7,positive,0.9982761144638062,0.9982761144638062
"So the recognizing obviously, the challenge in 24 we had, we believe we made the appropriate course correction.",2225.7,2232.0,positive,0.9973903298377991,0.9973903298377991
"Then as it relates to Pharmacy which was your last question, I think this is the unique opportunity of this Enterprise.",2232.0,2237.7,positive,0.9976668357849121,0.9976668357849121
We the goal here is not to be surprised especially as it relates to the pharmacy costs.,2237.7,2243.7,neutral,0.9940489530563354,0.0
"We think we've anticipated and contemplated the changes both in Ira, as well as the broader macro trends that we see Within In Pharmacy.",2243.7,2250.5,positive,0.9817144870758057,0.9817144870758057
"And the goal here, especially with now with the addition of both Steve and Prem we're going to see further integration and not just the pharmacy benefit integration, but more importantly, the medical pharmacy.",2250.5,2260.5,positive,0.9979668259620667,0.9979668259620667
"Which is a piece that obviously I think is driving some of the, some of the increased costs in the back of the year.",2260.8,2265.5,negative,0.9978368878364563,-0.9978368878364563
"Thank you as a reminder, we do.",2269.9,2272.5,neutral,0.9988507032394409,0.0
"Also, you, please limit yourself to one question and one follow-up.",2272.5,2275.4,neutral,0.9993466734886169,0.0
Did you have any further to please rejoin the queue?,2275.4,2277.8,neutral,0.9992683529853821,0.0
We have our next question.,2278.2,2279.4,neutral,0.9994211196899414,0.0
From Justin lake with wolf research.,2279.4,2282.2,neutral,0.996412456035614,0.0
"Your line is open Thanks, good morning.",2282.3,2286.7,neutral,0.9991567134857178,0.0
"First, just wanted to clarify the 4q commentary time that you said is potentially up seven hundred basis points or I'm getting to about ninety five and a half percent mlr.",2287.5,2297.7,neutral,0.9972938895225525,0.0
Does that include the 3D 3Q PDR and the potential Medicare Advantage PDR you mentioned.,2297.7,2304.6,neutral,0.9995309114456177,0.0
"And then more importantly how should we think about framing 2024 run raid earnings into 2025 trying To understand in a, your, your mlr looks like it's obviously a lot higher in the third quarter and going to be a lot higher in the fourth quarter.",2304.6,2320.1,positive,0.9975652694702148,0.9975652694702148
Do we need to run rate that in back into the first half?,2320.4,2323.8,neutral,0.9996324777603149,0.0
"So let's just say 75 cents of earnings kind of decline just trying to understand the the Run rate versus, you know, you're going to report a number for 2024.",2323.8,2333.3,negative,0.9970510005950928,-0.9970510005950928
But what's the real run rate that we jump off of into 2025?,2333.6,2337.4,neutral,0.9995799660682678,0.0
Is there a framework that think about that?,2337.4,2339.1,neutral,0.9994457364082336,0.0
Thanks.,2339.7,2340.0,neutral,0.9988258481025696,0.0
"Yeah, Justin, let me let me touch on some of your other.",2340.4,2343.7,neutral,0.9993698000907898,0.0
"First, but I think part of the question that we need to answer in that I think you need to ask yourself is how much of this benefit and we this trend that we're seeing is because of the benefits that we put out into the market.",2344.3,2357.3,neutral,0.9984304308891296,0.0
"And what kind of utilization is being induced because of that, what kind of membership did we attract?",2357.6,2363.2,positive,0.9908838868141174,0.9908838868141174
And how much will that profile change with the changing benefits next year?,2363.2,2366.6,neutral,0.9994220733642578,0.0
And that's part of the open question to your the open question and answering your question.,2366.8,2371.6,neutral,0.999496340751648,0.0
That I think we want to take a little bit more.,2371.8,2374.1,neutral,0.9958642721176147,0.0
Time to understand but on your mlr specific comments that is inclusive of the release of the PDR that you can see.,2374.2,2382.6,neutral,0.9996166229248047,0.0
"That's 700 basis, point increase, but not necessarily inclusive of a PDR and group which will depend on a variety of factors.",2382.6,2389.2,neutral,0.9917586445808411,0.0
"But let me walk you through, give you a little bit more commentary and collar on what we outlined here.",2389.2,2395.6,neutral,0.9996082186698914,0.0
"First, I think it's important to just continue to reiterate we Very good about our ability to achieve the guidance.",2395.8,2402.7,positive,0.9977287650108337,0.9977287650108337
We gave last quarter on both the pcw and the health services side Prince.,2402.7,2406.3,neutral,0.9995074272155762,0.0
So the open question here is Healthcare benefits for our larger lines of business.,2406.7,2411.1,neutral,0.9995875954627991,0.0
Second quarter Trend appears to be the high point but the third quarter dates of service are still immature.,2411.5,2417.4,neutral,0.9994691014289856,0.0
So there are three components to the scenario that we laid out first across all of our major business lines.,2417.8,2424.8,neutral,0.9995841383934021,0.0
We assume that third quarter Trends would develop unfavorably moving them to the.,2425.0,2429.7,negative,0.9980742931365967,-0.9980742931365967
Highest levels.,2430.0,2430.6,neutral,0.9974293112754822,0.0
"We've seen over the last few months and then assuming that they persisted at those levels throughout the fourth quarter second, we assume we saw further deterioration in our risk adjustment accruals on our individual exchange business.",2430.6,2442.9,negative,0.9987547397613525,-0.9987547397613525
"In the fourth quarter, call it an additional point on gross revenue.",2442.9,2446.2,positive,0.9851248264312744,0.9851248264312744
"Third, we meet a provision that there could be some modest induced utilization, particularly in Medicare, as individuals looked at their changing benefits and 25 and seek to utilize benefits that will no longer be available next year, you know.",2447.2,2461.8,negative,0.8954417109489441,-0.8954417109489441
"And then finally, we noted the group Medicare Trend levels that if they persisted at that level, I just reference that could cause us to take an additional PDR in the fourth quarter, but that will really depend on.",2461.8,2472.2,neutral,0.9989045858383179,0.0
"You know what, we think the Baseline is 424 and how it is that that's going to System 225, so more to come on that.",2472.3,2479.5,neutral,0.9993909597396851,0.0
"I would note finally or Reserve balances through October, they have been modestly positive but we've continued to see pressure in the more recent dates of service.",2481.1,2491.1,negative,0.9977688789367676,-0.9977688789367676
"For example, the third quarter.",2491.3,2492.5,neutral,0.9993919134140015,0.0
Thank you.,2496.5,2497.1,neutral,0.9991152882575989,0.0
We now have Stephen Baxter with Wells Fargo.,2497.7,2500.5,neutral,0.9994155168533325,0.0
Please go ahead when you're ready.,2500.6,2502.4,neutral,0.9995421171188354,0.0
Yeah.,2504.7,2505.0,neutral,0.9958522319793701,0.0
Hi thanks.,2505.0,2505.8,neutral,0.9985861778259277,0.0
I'm just a couple of quick ones that you did mention that in response to that question.,2505.8,2509.5,neutral,0.9995038509368896,0.0
It's important to differentiate the incremental Trend that's coming out of benefits that have already been restructured for 20-25 versus more potentially core areas of utilization.,2509.5,2518.4,neutral,0.99945467710495,0.0
So maybe could you help us understand better?,2518.4,2520.7,neutral,0.9992094039916992,0.0
What you saw in the third quarter and then just in the PDR commentary?,2520.7,2524.6,neutral,0.9994149208068848,0.0
"425, you're citing.",2524.6,2526.2,neutral,0.9988497495651245,0.0
"You potentially need one for group ma but you're not saying he's 14, individual ma or potentially the exchanges just wondering why are we What not?",2526.2,2533.8,neutral,0.9994044303894043,0.0
That would be the case.,2533.8,2534.7,neutral,0.9989989399909973,0.0
Thank you.,2534.7,2535.2,neutral,0.9991152882575989,0.0
Let me answer the second part first.,2537.7,2539.7,neutral,0.9996151924133301,0.0
So the way the PD ours are calculated is partially based on how those products are sold.,2539.7,2544.4,neutral,0.9995139837265015,0.0
"And so, or individual Medicare products or differently group than how our group Medicare products are.",2544.4,2550.2,neutral,0.9995455145835876,0.0
And as you can imagine the nature of the contracts in the group business tends to be multi-year.,2550.6,2555.7,neutral,0.9995474219322205,0.0
And so there's less ability to make Improvement year over year and so that business has a different profile going into 25.,2555.7,2563.1,negative,0.9940246939659119,-0.9940246939659119
Then the individual business in Medicare does or the individual exchange business.,2563.5,2567.8,neutral,0.9995177984237671,0.0
"Does, you know, we haven't really talked a lot about the exchange business, but you know, that's a ten billion dollar block of Revenue in 2024, with over 1.9 million members, you know, as David noted, we unfortunately grew that business, too fast, we're suffering significant losses, in 24, mostly led by RSVP members.",2567.8,2590.3,negative,0.998713493347168,-0.998713493347168
"This pressure was compounded by Favorable metal product mix, which skewed to certain geographies, you know.",2591.0,2597.8,negative,0.45084646344184875,-0.45084646344184875
We have taken as I believe we previously discussed double-digit rate increases across this book for next year.,2597.8,2605.3,positive,0.9980418682098389,0.9980418682098389
"And as a deliberate consequence of that raid action, we expect, we could shrink that book by as much as 20 to 25 percent next year.",2605.9,2613.4,negative,0.9960541725158691,-0.9960541725158691
So those actions combined with some of the operational improvements that the teams are making on the ground.,2614.0,2618.8,positive,0.7769726514816284,0.7769726514816284
"Should also help to improve performance next year, which is part of the reason that it Point we don't anticipate that we would need a PDR in that many individual business.",2619.0,2628.0,positive,0.9977850914001465,0.9977850914001465
"As it relates to Trend, we have continued to see supplemental benefit, Trends be elevated throughout all of 2024 and that persisted into the third quarter where we've also seen a trend pressure as I noted in the prepared, remarks has been in all The Usual Suspects.",2629.1,2648.1,negative,0.9959478974342346,-0.9959478974342346
This year.,2648.1,2648.5,neutral,0.997800886631012,0.0
It's been in patient.,2648.5,2649.7,neutral,0.9994718432426453,0.0
"It's been in outpatient, although the types of procedures that we've Seen have shifted somewhat, we've continues to pressure on things, like Medical Pharmacy.",2649.7,2658.8,negative,0.9980852603912354,-0.9980852603912354
You can be particularly on some of the oncology drugs.,2658.8,2661.6,neutral,0.9961867928504944,0.0
"And so it's a lot of the same things that we have been talking about throughout the whole year, the piece that I was mentioning in terms of the bridge, as there is a, you know, a large portion of that Trend increase, that is a function of some of the supplemental benefits that we have offered, and those have been fundamentally restructured next year for individual, you know, Medicare products and will give you better insight as to what that was worth when we have a better sense as to how the mix is come out.",2662.1,2689.7,neutral,0.9994246959686279,0.0
And what the Baseline is for 24.,2689.7,2691.1,neutral,0.999457061290741,0.0
"And Steven, this is David maybe just a quick follow on here.",2692.6,2695.4,neutral,0.9994495511054993,0.0
This is the third question on the queue for jump off and I think it's important.,2695.4,2699.8,neutral,0.9995773434638977,0.0
To recognize that we we know what the problems are the clearly we stated them in that prepared remarks.,2700.5,2707.6,neutral,0.9977243542671204,0.0
We understand kind of the broader issues that is am challenging the 24 performance.,2707.7,2713.2,negative,0.9959612488746643,-0.9959612488746643
"The good news is, we're proactively addressing those as we as you seen in terms of how we structured the product design and the benefits.",2713.3,2721.4,positive,0.998087465763092,0.998087465763092
You've seen changes in how we structure.,2721.6,2723.5,neutral,0.9988417029380798,0.0
Our leadership teams seem changes in terms of how we structured our risk management and pricing controls.,2723.5,2729.6,neutral,0.9993370175361633,0.0
"So, So we believe that we're on the path of actually getting to to an improved performance and so quickly we can move past 24 and into 25.",2729.7,2737.9,positive,0.9982790946960449,0.9982790946960449
I think the better will continue to be for the collective group.,2737.9,2742.6,positive,0.9953523874282837,0.9953523874282837
Thank you.,2744.7,2746.0,neutral,0.9991152882575989,0.0
We now have Michael Chaney with lyric Partners.,2746.0,2749.5,neutral,0.9924620985984802,0.0
Please go ahead.,2749.5,2751.1,neutral,0.9968898892402649,0.0
Ed.,2752.7,2754.1,neutral,0.9974271655082703,0.0
Good morning and thanks.,2754.8,2755.9,neutral,0.9992604851722717,0.0
have it as you sit here today thinking through where the jump off point for official 25 again for the health services segment can go Thanks my did you think about the health services segment?,2782.7,2798.9,neutral,0.9996079802513123,0.0
"We got a little bit of a slow start in 2024 but that business, you know, that team has done an exceptional job of really driving momentum that we've seen that momentum accelerate into the second and into the third quarters, which has really given us a lot of confidence in the Outlook as we think about this year, as we think about next year, I'd say, given that slow start.",2799.0,2822.1,positive,0.9979909658432007,0.9979909658432007
We don't want to get ahead of ourselves.,2822.1,2823.5,neutral,0.9990330934524536,0.0
And so what we're not providing formal guidance.,2824.0,2826.7,neutral,0.9993095397949219,0.0
"Today, we want to make sure that we appropriately set expectations given how that was a little bit choppy out of the gates last year.",2826.7,2833.7,positive,0.9628320932388306,0.9628320932388306
And this is David obviously.,2835.2,2836.9,neutral,0.9994292855262756,0.0
"Now a Division, I know much better in terms of other performance and I will say we were going to finish 24, strong, and if you look at the 25 year, we're actually heading into a really strong selling season, tremendous amount of momentum, as it relates to the success we've had on While some are launched, I'm changing disrupting the market, as it relates to pricing models, the client satisfaction and member NPS scores are as high as they've been.",2836.9,2863.6,positive,0.998239278793335,0.998239278793335
"So I believe just collectively, this business is running really well and still feel very strong about his continued performance and 225.",2863.6,2871.4,positive,0.9984115362167358,0.9984115362167358
Thank you.,2877.7,2878.8,neutral,0.9991152882575989,0.0
You we now have Josh Raskin with neurofen research.,2880.4,2886.3,positive,0.7888720035552979,0.7888720035552979
Your line is open.,2886.4,2887.4,neutral,0.997506320476532,0.0
"Hi, thanks.",2889.0,2889.8,neutral,0.9984923601150513,0.0
Good morning.,2889.8,2890.2,neutral,0.9989935755729675,0.0
Just a clarification on the PDR times.,2890.2,2892.2,neutral,0.999064028263092,0.0
"I want to make sure I understood what you said that no pdrs been contemplated for 20-25, so Ma and Hicks lost money in totality and 24 and will be positive in 2025.",2892.2,2905.0,negative,0.9955418705940247,-0.9955418705940247
"I just want to make sure we got that, right?",2905.0,2906.7,neutral,0.8697619438171387,0.0
And then we're probably.,2906.8,2907.7,neutral,0.9994004964828491,0.0
Can you speak to your updated?,2907.7,2909.0,neutral,0.9991503953933716,0.0
"Medicare both Ma PDP distribution strategy and I'm specifically interested in your commission strategy, with external Brokers and feedback.",2909.0,2917.7,neutral,0.9971388578414917,0.0
You guys are getting on that.,2917.7,2920.9,neutral,0.999281108379364,0.0
"Thanks, Josh on the PDR, the PDR is a pretty esoteric accounting Rule and so it looks at the business and looks at it on a variable cost basis.",2922.8,2937.6,neutral,0.9995558857917786,0.0
"And as we look at and think about our projections for next year, we with the improvements that we are expecting in across those books.",2938.2,2947.2,positive,0.998318076133728,0.998318076133728
The only one that we think might be close to the line as the group met.,2947.5,2950.9,neutral,0.9995056390762329,0.0
Care business which is why we highlighted that for investors.,2951.0,2953.8,neutral,0.9989035129547119,0.0
But I wouldn't take that to mean that.,2954.0,2955.8,neutral,0.9995311498641968,0.0
"We are necessarily going to be profitable because you have to allocate out those fixed costs, which are fairly substantial.",2955.8,2961.3,neutral,0.9994609951972961,0.0
"As you think about the fixed costs associated with those two large businesses, as you think about our strategy for both Ma and PDP, you know, we are going to shrink membership in PDP.",2961.3,2974.2,positive,0.9943212270736694,0.9943212270736694
We do use a lot of broker channels only about 15 percent of what we do is actually from internal.,2974.9,2980.7,neutral,0.9994035959243774,0.0
Channels.,2981.1,2981.6,neutral,0.9213078022003174,0.0
"The rest of it is from external channels where we have large long and, you know, established relationships.",2981.6,2989.0,neutral,0.998766303062439,0.0
"You know, we're generally very pleased with where it is.",2989.6,2992.6,positive,0.9977546334266663,0.9977546334266663
That our early sales are coming out.,2992.6,2995.0,positive,0.9979887008666992,0.9979887008666992
"We are obviously throughout this process of open enrollment, we make tweaks.",2995.3,2999.6,neutral,0.9826099276542664,0.0
"To that, as we look at where geographies are coming in and think about where we want to grow, and where we might want night, might not want to grow as quickly, but overall, you know where AP is coming out, as of, you know, the end of last week is very consistent with where we had mapped.",3000.2,3016.4,neutral,0.9991577863693237,0.0
"It may be a little bit of mix difference, but generally in line with, in the aggregate with where we had thought about it.",3016.4,3023.7,neutral,0.9995514750480652,0.0
And so we were pretty pleased with the performance to date.,3023.7,3025.9,positive,0.9983031749725342,0.9983031749725342
"We now have Elizabeth Anderson with ethical is I. Hi guys, thanks so much for the question this morning.",3032.7,3042.1,neutral,0.9995218515396118,0.0
"Maybe just one question about the PDR, Beck's mechanics that you guys talked about in the third quarter, people the third quarter PDR, does those do that from an object's perspective?",3042.3,3052.4,neutral,0.9995608925819397,0.0
Does that flip and become a positive to your numbers and the fourth quarter?,3052.4,3056.1,positive,0.9980056881904602,0.9980056881904602
That'd be my first question and then secondarily.,3056.1,3058.2,neutral,0.9995625615119934,0.0
"Can you just maybe dig in a little bit more on the PC W strength, how do we expect?",3058.2,3062.1,neutral,0.9697309136390686,0.0
Sort of That Cadence to change.,3062.1,3064.2,neutral,0.9945029020309448,0.0
"As we think about the pope or from covet and then any kind of seasonality, you guys are thinking about for the fourth quarter.",3064.2,3070.6,neutral,0.9995638728141785,0.0
Thank you.,3070.6,3071.1,neutral,0.9991152882575989,0.0
"Maybe, I'll take the PDR mechanic and then Prime, you can talk a little bit about the pcw strength, on the PDR mechanic.",3073.1,3081.0,neutral,0.9995958209037781,0.0
The way that this works is that you look at what the potential losses might be on a variable basis.,3081.0,3087.5,neutral,0.9994858503341675,0.0
"You record the PDR and really how you record it is that one of the first places you have to look, is you have to look at any deferred acquisition cost that you have hung up on the balance sheet.",3087.5,3098.4,neutral,0.99955815076828,0.0
"And so you, you recruit for that, you take Those down first.",3098.4,3103.4,neutral,0.9995043277740479,0.0
"That means that while you're not really reversing or Reserve, you don't have expense that you otherwise would have anticipated having in the fourth quarter.",3103.4,3110.7,neutral,0.9948323965072632,0.0
