sentence,start_time,end_time,label,certainty_score,sentiment_score
"This includes a headwind from currency of approximately two cents per share in a higher effective tax rate versus last year as we've said in the past, the Ation ship of operating income growing faster than cells.",1464.7,1476.2,negative,0.9915090799331665,-0.9915090799331665
May not occur every quarter.,1476.2,1477.4,neutral,0.9995470643043518,0.0
That we expect the framework to hold on an annual basis at the Enterprise level.,1477.4,1481.2,neutral,0.9996001124382019,0.0
Before I turn it over to questions.,1481.2,1483.4,neutral,0.9994619488716125,0.0
"I want to take a moment to thank our Associates around the world for their hard work, this past quarter and throughout fiscal year 2025 their dedication and commitment to serving our customers and members every day, is what makes Walmart such a special company.",1483.4,1497.7,neutral,0.9991281628608704,0.0
As we look ahead to Year 2026 and I speak for the whole team here.,1497.7,1503.4,neutral,0.9995841383934021,0.0
We're incredibly excited about our business.,1503.9,1506.1,positive,0.9982460737228394,0.9982460737228394
"It's not to say that there aren't challenges ahead, but our strategy is the right one.",1506.2,1509.9,neutral,0.7159271240234375,0.0
This team is executing on it.,1510.1,1511.7,positive,0.9981284737586975,0.9981284737586975
We're serving our customers and members better than ever before in our Associates and shareholders are benefiting.,1511.9,1517.5,positive,0.9982187151908875,0.9982187151908875
"And yet in some ways it feels like we're just getting started, we appreciate your interest in our company and are now ready to take your questions.",1517.5,1524.6,neutral,0.9994565844535828,0.0
"Thank you, will now be conducting a question and answer session.",1527.0,1530.1,neutral,0.9995622038841248,0.0
"If you like to ask a question at this time, you may press star one from your telephone keypad and a confirmation tone.",1530.8,1536.0,neutral,0.9995248317718506,0.0
Indicate your lines in the question Q.,1536.0,1537.9,neutral,0.9995588660240173,0.0
You may press star two.,1538.6,1539.6,neutral,0.9993014335632324,0.0
If you'd like to remove your question from the queue.,1539.6,1541.5,neutral,0.9993242025375366,0.0
"For participants using speaker equipment, it may be necessary to pick up your handset before pressing the star keys.",1542.1,1547.2,neutral,0.9995672106742859,0.0
So then we may address questions as many participants as possible.,1548.1,1551.1,neutral,0.9988725781440735,0.0
"We ask you, please.",1551.2,1551.8,neutral,0.9983958601951599,0.0
Zoom yourself to one question.,1551.8,1553.3,neutral,0.9995726943016052,0.0
Thank you.,1554.9,1555.2,neutral,0.9991152882575989,0.0
And our first question is from Line of Michael Lasser with UBS.,1555.2,1558.7,neutral,0.999402642250061,0.0
Good morning.,1560.9,1561.5,neutral,0.9989935755729675,0.0
"Thank you so much for taking my question, over the last several quarters as Walmart was in the early stages of generating returns from the longer-term Investments that it's been making it appeared that the company was more insulated to the macro as it was gaining significant market.",1561.5,1579.0,positive,0.997819185256958,0.997819185256958
Share.,1579.0,1579.1,neutral,0.9966779947280884,0.0
"Now, is Walmart entering a phase where there's just simply more economic sensitivity to the model or perhaps, even less of a Cackle benefit.",1579.4,1590.7,negative,0.9954055547714233,-0.9954055547714233
"And a, how is this factored into the sales and EPS guidance for 2026.",1591.0,1597.0,neutral,0.9995347261428833,0.0
"And if this macroeconomic sensitivity results in a sale shortfall, what will be the course of action.",1597.0,1604.2,neutral,0.9925066828727722,0.0
It may be a helpful to frame this with some insight into how the exit rate for 20-25.,1604.2,1612.7,neutral,0.9996028542518616,0.0
"Physical 2025, unfolded.",1613.4,1616.1,neutral,0.9991000890731812,0.0
Thank you very much.,1616.1,1617.1,neutral,0.9990378618240356,0.0
"Hey, Michael, this is Doug.",1617.8,1618.8,neutral,0.9993036985397339,0.0
"I'll Pain quickly and then handed over to John David, basically, we feel the same way, we have been feeling, customers members are going to be looking for Value.",1618.8,1625.9,neutral,0.9979084730148315,0.0
"There can be looking for convenience, the changes that we're making them, the company continued to have us appealing to them in those respects and in an even better way.",1625.9,1633.8,positive,0.9980013966560364,0.9980013966560364
So our confidence level is high.,1633.8,1635.2,positive,0.998268723487854,0.998268723487854
"I'm really pleased to see such a strong quarter, being up five and up.",1635.6,1638.8,positive,0.9983238577842712,0.9983238577842712
Nine on the bottom line feels really good.,1638.8,1640.9,positive,0.99806147813797,0.99806147813797
Great to see that the momentum is still their stores and Club still driving volume eCommerce changes are happening.,1641.3,1647.4,positive,0.9982557892799377,0.9982557892799377
So I think it's It's really consistent in terms of our view of how we look at the external environment.,1647.4,1653.1,neutral,0.9953959584236145,0.0
Sure.,1653.6,1653.7,neutral,0.9936195015907288,0.0
Michael this is John David.,1653.7,1655.2,neutral,0.9994086027145386,0.0
With respect to the sensitivity of our model to the macro environment.,1655.8,1661.6,neutral,0.9994787573814392,0.0
I hope investors think differently about Walmart because our customers and members are telling us that they do.,1661.9,1667.1,neutral,0.9882653951644897,0.0
We're not just known for Value.,1667.1,1669.1,neutral,0.9976822137832642,0.0
We're also increasingly known for convenience.,1669.3,1671.4,positive,0.9824046492576599,0.9824046492576599
Our business is performing.,1671.5,1672.7,positive,0.9981324076652527,0.9981324076652527
"Well, you asked about how we exited the year January was actually our strongest comp and the US - but there's this increased relevance translates into improved, financial performance for us as well as we grow these digital businesses like eCommerce.",1672.7,1689.0,positive,0.9982256293296814,0.9982256293296814
The the incremental margins and our Ecommerce business globally for us.,1689.0,1693.6,positive,0.9976309537887573,0.9976309537887573
"In the quarter, were 11% twice the rate over twice the rate of what our overall margin is, but let me address.",1693.6,1699.7,positive,0.9974555373191833,0.9974555373191833
"What is maybe the question behind the question as it relates to the outlook for next year, our business out performed on virtually every operational.",1699.7,1709.1,positive,0.9979621171951294,0.9979621171951294
And financial metric in the quarter.,1709.2,1710.8,neutral,0.9994576573371887,0.0
We feel like we're performing exceptionally.,1710.8,1713.7,positive,0.9982820749282837,0.9982820749282837
"Well, the guidance that we provided, we feel is very consistent with what we've done in Prior years.",1713.7,1719.2,neutral,0.9926151037216187,0.0
"Keep in mind each of the last two years, we've got it operating income of four to six percent growth annually.",1719.2,1725.2,positive,0.9982367753982544,0.9982367753982544
"This year, if you normalize for the effect of leap day and the bisio transaction, our guidance suggests an Outlook of five to seven percent that reflects how we all feel about this business.",1725.2,1735.9,neutral,0.9995964169502258,0.0
We're really excited about what the year.,1735.9,1739.2,positive,0.998238205909729,0.998238205909729
Holds for us.,1740.2,1741.0,neutral,0.9992203712463379,0.0
"And what we can do there, we're one month into the year.",1741.0,1744.4,neutral,0.9987882971763611,0.0
So I think it's prudent to have an Outlook.,1744.4,1748.4,neutral,0.9995611310005188,0.0
That is somewhat measured.,1748.4,1749.5,neutral,0.999541163444519,0.0
We don't want to get ahead of ourselves.,1749.5,1750.9,neutral,0.9990330934524536,0.0
There is certainly some unpredictability in any environment that we have.,1751.6,1756.3,negative,0.9063348770141602,-0.9063348770141602
But we feel really good about our ability to navigate that we feel really good about our relevance with customers.,1756.3,1762.9,positive,0.998314619064331,0.998314619064331
And we feel really good about how our business model is changing to inflect our prophets upwards.,1762.9,1768.6,positive,0.9983128309249878,0.9983128309249878
"Yeah, when you take that noise out of the guidance, you can see that we're stepping things up a bit.",1769.4,1773.6,positive,0.9972475171089172,0.9972475171089172
I think that reflects our confidence and to be in the position we're in right now with this momentum on the top line and the bottom line and inventory levels being so healthy.,1773.6,1781.4,positive,0.9982989430427551,0.9982989430427551
"We're for like, you're in a great spot to start the year.",1781.4,1783.2,positive,0.9967864751815796,0.9967864751815796
"The 2.8 percent increase in inventory, is what we would want our in stock levels.",1783.2,1787.3,neutral,0.9742311835289001,0.0
Look good.,1787.3,1787.6,positive,0.9981124401092529,0.9981124401092529
"We did pull a little bit forward around the edges but, you know, we're selling through that stuff quickly.",1788.0,1792.7,positive,0.9264444708824158,0.9264444708824158
So really in a good place to begin February.,1792.7,1795.2,positive,0.9982470273971558,0.9982470273971558
Our next question is from the line of cases.,1798.3,1799.8,neutral,0.9995741248130798,0.0
"Shane with Goldman Sachs, please shoot your question.",1800.0,1802.5,neutral,0.9991694688796997,0.0
I can morning.,1804.0,1804.6,neutral,0.9988464117050171,0.0
"Thanks for taking our question, like, you had mentioned in the prepared comments that gross margins are still being impacted by mix.",1804.6,1810.7,negative,0.9956616759300232,-0.9956616759300232
How should we think about the mix impact to gross margin in this upcoming fiscal year?,1811.1,1815.5,neutral,0.9992761015892029,0.0
"Especially as general merchandise growth continues to improve and just as a second question to that for your alternative Revenue, businesses have any of those businesses now reached scale.",1815.8,1827.1,positive,0.997530996799469,0.997530996799469
"And if not, would you expect them to reach scale in fiscal year?",1827.1,1830.8,neutral,0.9972628355026245,0.0
"Twenty five, thank you.",1830.8,1832.0,neutral,0.9992409944534302,0.0
I think we get a lot of room.,1832.1,1833.5,positive,0.9978251457214355,0.9978251457214355
Room to run on the on the newer businesses mean you can see our Shares are really low.,1833.7,1838.2,negative,0.9975478053092957,-0.9975478053092957
"It would be great to have general merchandise, be strong.",1838.4,1841.2,positive,0.9912945628166199,0.9912945628166199
You guys might want to comment a little bit on what you're seeing right now.,1841.2,1843.6,neutral,0.9995463490486145,0.0
"Sure, your morning Kate, it's John.",1843.9,1845.6,neutral,0.9993041753768921,0.0
"Thanks to the question that I would just start by saying I'm really proud of our Associates in our team for for the quarter that they just had up for six, like, a 24 year ago and really excited about the way they're taking care of customers.",1845.6,1858.1,positive,0.9973904490470886,0.9973904490470886
Momentum that they have.,1858.1,1860.1,positive,0.9961431622505188,0.9961431622505188
"In terms of mix, we did have in the material that Are encouraged by the recent couple quarters in general merchandise.",1860.1,1867.1,positive,0.9981825351715088,0.9981825351715088
"We're seeing better better sales, better units, we're seeing unit flow through all across the box which is great.",1867.1,1874.5,positive,0.9982357025146484,0.9982357025146484
We measure ourselves and units to ensure that we're delivering for customers.,1874.5,1877.8,neutral,0.682702362537384,0.0
"Doug mentioned inventory, performance being up just about 3% we're really pleased with that.",1877.9,1884.0,positive,0.998252809047699,0.998252809047699
Performance.,1884.0,1884.4,neutral,0.9960190653800964,0.0
As mentioned are in stock is better selling through and seasonal.,1884.4,1889.4,positive,0.9980286955833435,0.9980286955833435
Sell-through has been really strong the last couple quarters which has helped our gross margin.,1889.4,1893.6,positive,0.9983054399490356,0.9983054399490356
Arjun.,1893.7,1894.2,neutral,0.9968164563179016,0.0
"I'm obviously that results in savings of markdowns and on pricing, just, I would just say, again, thanks to the team.",1894.2,1901.8,positive,0.9971375465393066,0.9971375465393066
We have we have are over 1500 rollbacks in stores today over 1000 of those are new and just the last couple weeks.,1901.8,1907.3,neutral,0.998968243598938,0.0
"So we remain focused on value and and I think we're in a really good position to be able to deliver flexibly for customers anyway, they want to deliver and the team has done a great job, understanding all the moving pieces and how they build that into the cost structure.",1907.3,1923.2,positive,0.9982497096061707,0.9982497096061707
I'm really proud of the way the team's position going into this year.,1923.9,1926.6,positive,0.9981702566146851,0.9981702566146851
"Yeah, I think he's Chris Nicholas here K. What I would say is we are seeing a lot of momentum.",1927.6,1934.4,positive,0.9980777502059937,0.9980777502059937
"John, David talked about January, being the strongest month of the quarter and we saw the same thing too.",1934.4,1939.1,positive,0.6250216364860535,0.6250216364860535
"We're investing across the member value proposition and it's really paying dividends and making it easier through digital engagement, making it easier through the member experience with creating to buy everything you want.",1939.6,1951.9,positive,0.9981811046600342,0.9981811046600342
"Whether it's groceries, whether it's consumables, whether it's general merchandise or apparel.",1951.9,1956.9,neutral,0.9995125532150269,0.0
"We see all resonating and you know it's interesting, we're seeing our third quarter of GM comp growth even though it's still a little deflated.",1957.4,1965.7,positive,0.9980079531669617,0.9980079531669617
So units are running ahead of comps and we're seeing strength in TVs and technology and the Peril.,1965.7,1971.5,positive,0.9981916546821594,0.9981916546821594
So we're seeing we're seeing good strength on incredible items that incredible value so it's not getting old.,1971.9,1977.2,positive,0.9983128309249878,0.9983128309249878
"Yeah, and I'll just say cross international.",1979.1,1981.3,neutral,0.9988880753517151,0.0
Is that look at kind of GM sales would really strong germ cells in Q4 particularly in events.,1981.3,1987.8,positive,0.9980327486991882,0.9980327486991882
"So if I look across Mexico and Canada, we saw a really strong response from our customers.",1988.3,1994.0,positive,0.9983165264129639,0.9983165264129639
We had our largest sales day ever in Walmart X in during Elfin are resistible.,1994.0,2000.2,positive,0.9979903697967529,0.9979903697967529
And a lot of the cells that we saw particularly with coming through GM and apparel.,2000.2,2004.0,neutral,0.999029278755188,0.0
So happy with how that's all mixing out.,2004.0,2006.0,positive,0.9982471466064453,0.9982471466064453
Kate.,2006.0,2007.3,neutral,0.9957996010780334,0.0
"This is John David, we are They have a lot to say about this since we're all talking but I want to directly answer your question over the last year.",2007.3,2015.0,neutral,0.9996247291564941,0.0
The Mix Change for general merchandise.,2015.0,2016.5,neutral,0.9970001578330994,0.0
"In our business was down about 100 basis points, we're assuming this year is about half of that but we're quite excited about what we're doing, in general merchandise.",2016.5,2024.7,neutral,0.5023699402809143,0.0
One of the things that we didn't mention was the benefit that our Marketplace is providing there.,2024.7,2030.2,positive,0.9915197491645813,0.9915197491645813
"We have categories in our Marketplace business, like Automotive toys patio that are all growing north of Twenty percent.",2030.2,2039.3,positive,0.9981704950332642,0.9981704950332642
"So these are good examples of things that are specific to Walmart, and maybe not just a general macro effect of customers, maybe not having their wallet stretched as much, but things that we're doing to provide better assortment where our customers are buying more general merchandise.",2039.4,2053.6,neutral,0.9957141280174255,0.0
"Our next question is from the line of Simeon, government with Morgan Stanley.",2057.7,2060.9,neutral,0.9994567036628723,0.0
This is your question.,2061.1,2062.1,neutral,0.9991967082023621,0.0
"Hey, good morning.",2063.1,2063.6,neutral,0.999139666557312,0.0
My question is on reinvesting and growing the business faster.,2064.0,2069.0,positive,0.8526496887207031,0.8526496887207031
"It was mentioned that the Ecommerce incremental, margins were 11.",2069.1,2073.6,neutral,0.8765302896499634,0.0
It looks like the Enterprise in Q4 was seven and and if we think there's upward pressure on this overtime.,2073.6,2079.9,neutral,0.783386766910553,0.0
So the idea of reinvesting at a healthy rate and growing earnings faster.,2079.9,2085.6,positive,0.9944753050804138,0.9944753050804138
You can clearly do both which Doug called out a couple of years ago.,2085.6,2088.4,neutral,0.9776744246482849,0.0
The question is why not invest faster?,2088.6,2090.8,neutral,0.9964356422424316,0.0
"Because if incremental margins are right, England, top of funnel things like marketing and plus and anything related to eCommerce should be even more profitable.",2090.8,2099.8,positive,0.5253305435180664,0.5253305435180664
And higher returns and I think John David said we're leaving in a little bit if you can speak to that and then talk about this debate of investing in a faster rate Simeon.,2100.0,2110.0,positive,0.9943589568138123,0.9943589568138123
Thanks for the question.,2110.0,2111.0,neutral,0.99937903881073,0.0
I feel that we're striking the right balance right now between investment and margin expansion.,2111.4,2116.0,positive,0.9983282685279846,0.9983282685279846
There are some tables take items in our business and that's investing in price investing in our Associates.,2116.0,2121.8,neutral,0.9995941519737244,0.0
We're always going to do that over the more recent years.,2121.8,2125.4,neutral,0.831873893737793,0.0
We've invested a lot in our technology platform as well as supply chain automation.,2125.4,2129.8,positive,0.9982471466064453,0.9982471466064453
But those Investments are actually driving the improvements that you see in our results this quarter you don't deliver the bottom line at twice.,2130.0,2137.5,positive,0.9954315423965454,0.9954315423965454
The rate of growth is the Top Line without some of these Investments that we've made.,2137.5,2140.8,neutral,0.9995601773262024,0.0
"So as we look forward and into the coming years, we certainly see the type of opportunity and incremental margins that we've had this quarter and maybe even something beyond that, but we can do that while investing for the business.",2140.8,2152.7,positive,0.9981971383094788,0.9981971383094788
We don't want to get overly focused on one quarters performance at the expense of investing for the long-term.,2152.7,2159.1,neutral,0.9957343935966492,0.0
"We're trying to To build a great company here, continue to build a great company and drive these kind of returns for a long period of time, and that requires investment.",2159.3,2166.8,positive,0.79378342628479,0.79378342628479
"The next questions for the line of Kelly Bania with BMO Capital markets, please receive with your question.",2170.3,2175.0,neutral,0.9995085000991821,0.0
Good morning.,2177.0,2177.5,neutral,0.9989935755729675,0.0
Thanks for taking my questions.,2177.7,2179.6,neutral,0.9993129968643188,0.0
Doug and John David.,2179.9,2180.8,neutral,0.9993071556091309,0.0
You framed the five to seven percent constant currency either gross kind of excluding the noise from the Vizio and leap year and it is consistent or maybe even slightly better than the past few years originally.,2180.8,2195.1,positive,0.9730596542358398,0.9730596542358398
But it does seem a little conservative relative to what you achieved this year and to the momentum you have in the business.,2195.1,2202.4,negative,0.5612388253211975,-0.5612388253211975
"So I was wondering if you could just touch on two factors A couple of factors one, the tariffs, and just what you're assuming and how the consumer responds to that, how you're planning on passing that through.",2202.4,2214.7,neutral,0.9991459846496582,0.0
And if that is assumed to be some any sort of headwind to earnings this year and then also the demand for expedited orders that you're seeing that continues.,2214.7,2225.5,negative,0.9957559704780579,-0.9957559704780579
I think to be helping the Ecommerce profitability.,2225.5,2227.5,positive,0.9982044696807861,0.9982044696807861
Are you assuming that that continues at the same Pace or any changes there on that front?,2227.5,2234.9,neutral,0.9993405938148499,0.0
"Let me talk About tariffs and expedited orders, John David, then turn it over to you as we've been saying tariffs or something.",2235.3,2241.8,neutral,0.9995772242546082,0.0
We managed for many years and we'll just continue to manage that.,2241.8,2244.9,neutral,0.9993663430213928,0.0
We've got a great team.,2244.9,2245.8,positive,0.9983110427856445,0.9983110427856445
We know how to do that.,2245.8,2246.8,positive,0.9688951373100281,0.9688951373100281
"We can't predict what will happen in the future, but we can manage it really well.",2246.9,2249.8,neutral,0.9681826233863831,0.0
And we're wired to try and save people money.,2250.3,2252.1,positive,0.995317816734314,0.995317816734314
"So that'll be our ultimate ultimate goal, and it relates to delivery speed, it's important.",2252.1,2257.6,neutral,0.9993773102760315,0.0
And we're seeing Behavior with our customers and members around the world that causes us to be excited about what's possible and having these assets.,2257.7,2264.5,positive,0.9982611536979675,0.9982611536979675
So close to people is such a big advantage and the stores are doing a great job of improving water quality and delivering with speed.,2264.5,2271.4,positive,0.9980194568634033,0.9980194568634033
"And I think that that would just get better and better as things go through the year, we will have is kind of Simeon, was pointing to flexibility.",2271.4,2281.3,positive,0.9982668161392212,0.9982668161392212
"You know, we manage the year.",2281.8,2283.2,neutral,0.9995224475860596,0.0
We don't just start the year with a plan and execute the plan.,2283.2,2286.6,neutral,0.9995379447937012,0.0
Things change me.,2286.6,2287.5,neutral,0.9956119060516357,0.0
"Look at what's happening with generative aii, right generative, AI right now and the opportunity to build code in different ways we've got opportunities.",2287.5,2295.8,positive,0.9975912570953369,0.9975912570953369
"Save money, get faster, the wood making fluid decisions about how much we invest in technology.",2295.9,2301.2,neutral,0.9556678533554077,0.0
What do we put into wages?,2302.0,2303.4,neutral,0.9994332194328308,0.0
"And we're what needs to be done on prices this week and to have the business model be morphing the way it is, just gives us the room to be able to do what we want to do, strategically and manage the business for the mid and longer term.",2303.4,2315.5,positive,0.9875305891036987,0.9875305891036987
"Not just the short term, while we deliver result each quarter growing profit faster than sales, Kelly couple things.",2315.5,2322.9,neutral,0.640731692314148,0.0
We don't have any explicit assumption in omni-customer Our guidance around tariffs we feel like we'll be able to navigate that it will it turn out differently than maybe what we expect today perhaps and we feel good about our ability to do that though.,2322.9,2336.6,positive,0.9733846187591553,0.9733846187591553
With respect to the guidance.,2337.2,2338.6,neutral,0.999495267868042,0.0
Look I think similar to last year.,2339.3,2342.0,neutral,0.9994864463806152,0.0
"The last couple of years very consistently, we have to acknowledge that we are in an uncertain time.",2342.0,2347.1,negative,0.9986125230789185,-0.9986125230789185
We don't want to get out over our skis here.,2348.1,2350.8,neutral,0.65272456407547,0.0
There's a lot of the year to play out again.,2350.8,2353.2,neutral,0.9993669390678406,0.0
We feel good about our ability to navigate the environment.,2353.2,2355.8,positive,0.9982753992080688,0.9982753992080688
Whether it's tariffs are other macro uncertainty on delivery with eCommerce.,2355.9,2361.4,neutral,0.9521704912185669,0.0
"Like, overall, you're continuing to see this diversification of our business that is improving our profitability, the newer businesses.",2361.4,2370.3,positive,0.9982627034187317,0.9982627034187317
"And by newer businesses, I'll just suggest, like, advertising membership wfs.",2370.3,2376.6,neutral,0.9995713829994202,0.0
"Some of those categories, they contributed to over half of the operating income growth, this quarter, so you're seeing this change in our business, as we We leverage more of these digital channels.",2376.6,2388.9,positive,0.9928458333015442,0.9928458333015442
A lot of the faster growing parts of our business or the higher-margin ones.,2389.2,2392.6,neutral,0.8905285596847534,0.0
Densification of our network is one.,2392.9,2395.1,neutral,0.5591521263122559,0.0
"And so, you're seeing as more customers, availed themselves of the services that we provide It's same day delivery, things like that and even paying for that if they want it within one hour or three hours, that's continued to improve our eCommerce profitability.",2395.9,2408.8,positive,0.9982525706291199,0.9982525706291199
Just in the us alone.,2408.8,2410.7,neutral,0.9994109869003296,0.0
"Just in the us alone, we saw an 80% Improvement and the level of Ecommerce losses in the last year.",2410.7,2416.7,positive,0.9978457689285278,0.9978457689285278
So we feel really good about how the business is changing here.,2416.7,2419.3,positive,0.9983119964599609,0.9983119964599609
This omni-customer position really is an advantage.,2419.3,2421.8,positive,0.9982579350471497,0.9982579350471497
We're still seeing curbside growth.,2422.1,2423.6,positive,0.9982838034629822,0.9982838034629822
We're seeing in store in club growth and we've got this this growth and delivery and being able to do all of those things all the time.,2423.6,2430.0,positive,0.9982055425643921,0.9982055425643921
"The time, there's a big advantage.",2430.0,2431.7,positive,0.9973688125610352,0.9973688125610352
Next question comes from the line of Chuck ROM with Gordon haskett.,2435.4,2438.6,neutral,0.9990847110748291,0.0
Please use your question.,2438.8,2439.8,neutral,0.9994288086891174,0.0
"Thanks, I'm good morning.",2440.6,2441.6,neutral,0.999279797077179,0.0
Congrats on a great quarter and a great year.,2441.6,2443.8,positive,0.9971379041671753,0.9971379041671753
So can you could discuss what you're seeing in Walmart plus membership and whether that's accelerated or held steady in recent quarters?,2444.3,2451.2,neutral,0.9988579750061035,0.0
And then how much of the growth in Walmart plus is being driven by Walmart plus assist.,2451.2,2455.7,neutral,0.9975698590278625,0.0
"And then separately, can you talk about the underlying assumptions you have in the next year for like, for like inflation, both in grocery?",2455.7,2463.4,neutral,0.9995536208152771,0.0
"And within general merchandise, Thank you.",2463.4,2465.6,neutral,0.9994317889213562,0.0
"Hey, Chuck morning's John ferner good to talk to you, continue to make, be excited about Walmart.",2466.6,2472.8,positive,0.9554218649864197,0.9554218649864197
"Plus I mean by consistent growth of the last couple years, last couple quarters the number of deliveries and the number of orders they're placing continue to rise which is, which is great to see.",2472.8,2484.0,positive,0.9982819557189941,0.9982819557189941
I just want to pick up one point.,2484.5,2486.6,neutral,0.9991331696510315,0.0
"We're talking about and with the last question with fast delivery and then our same day of our deliveries under three hours and under one hour We grew a hundred and eighty percent year on year, which is really exciting.",2486.6,2498.3,positive,0.998195469379425,0.998195469379425
So we see that offer continue to grow and a large part of that offer is Walmart plus member.,2498.3,2503.2,positive,0.9982665777206421,0.9982665777206421
So Plus members are seeing the value.,2503.2,2504.7,positive,0.9982153177261353,0.9982153177261353
"We see the repeat rates coming through our same-day delivery, over over 5 billion units last year.",2504.7,2510.5,positive,0.9981979727745056,0.9981979727745056
Over 100 percent growth for the year.,2510.5,2512.7,positive,0.9981434345245361,0.9981434345245361
And then the third thing that we mentioned this morning which is really exciting to see how strongly it started is.,2512.7,2518.6,positive,0.9971625208854675,0.9971625208854675
Our Pharmacy delivery program.,2518.6,2520.2,neutral,0.9672688245773315,0.0
We are seeing a lot of members and customers participate in this program.,2520.2,2524.9,positive,0.9979865550994873,0.9979865550994873
And we think this head will have a lot of momentum as the year goes.,2525.5,2528.1,positive,0.9983868598937988,0.9983868598937988
And it's exciting to see the number of customers who are building baskets while they have their prescription delivered.,2528.1,2534.8,positive,0.9980735778808594,0.9980735778808594
And that's true for both acute prescriptions where maybe have a sick child and you need groceries with it or it's your regular prescription.,2535.1,2542.1,neutral,0.9994122982025146,0.0
So that's exciting to see.,2542.1,2543.1,positive,0.9969297051429749,0.9969297051429749
"And then the second party question, in terms of inflation we planned a variance a normalized year and a this is one to two percent.",2543.1,2551.5,neutral,0.999528169631958,0.0
"There will always be some anomalies like what we're saying, right?",2552.1,2554.9,neutral,0.9978243112564087,0.0
"Now with eggs, as a result of avian flu last fall those those 10 things tend to work themselves out over time so we don't have a large inflation number planned into this year.",2555.1,2563.6,neutral,0.9981232285499573,0.0
"Yeah, maybe I know choke, you didn't ask about it but seeing as we're talking about membership membership, in Sam's Club is all time highs as our renewal rates and the reason for that is because of our incredible Associates and because we're investing across the member value proposition.",2563.7,2579.2,positive,0.9979715943336487,0.9979715943336487
"So, our first year renewal rates this year are up hundreds of basis points and When we've talked to you all about the associates Investments, and the wage Investments were seeing that paying dividend with turnover down Seventeen, hundred basis points year-on-year.",2579.2,2595.5,positive,0.9980428218841553,0.9980428218841553
"So yeah, good things, still to come for Sam's Club to.",2596.0,2598.7,positive,0.9981479644775391,0.9981479644775391
"And then, if you think about membership from an international flavor, if I look at Sam's Club, wherever straight membership, membership income grew there by over thirty five percent this year.",2598.7,2608.9,positive,0.9981928467750549,0.9981928467750549
"So a strong resin strong resonating CBP with the Sam's Club, China business.",2608.9,2615.0,positive,0.9982293248176575,0.9982293248176575
Yes.,2615.1,2615.2,neutral,0.9881481528282166,0.0
"But we also think about membership from a know your customer perspective and over the last year, we launched a program called beneficios in Mexico and we have had over 45 million customers sign up for that which enables us to know them to enable us to also personalize armed services and offerings to them.",2615.3,2634.7,positive,0.9980399012565613,0.9980399012565613
Our next question comes from the line of Mike Baker with the a Davidson.,2638.1,2641.6,neutral,0.9993367791175842,0.0
"Who's you see, what's your question?",2642.0,2643.0,neutral,0.9992190599441528,0.0
"Great, thanks.",2644.1,2645.3,neutral,0.9230592250823975,0.0
I just wanted to ask about the overall consumer environment.,2645.4,2649.4,neutral,0.9989542961120605,0.0
"What you're seeing, I think after we call it was right after the election, you had said that there was a little bit more consumer confidence after the election dog.",2649.4,2659.0,positive,0.9771389365196228,0.9771389365196228
"In December, you had said something about storm clouds lifting or something along those lines.",2659.0,2663.9,neutral,0.9888985753059387,0.0
Are you still seeing that has anything changed in the last couple months?,2664.3,2667.8,neutral,0.9993643164634705,0.0
Seems like the environment.,2667.9,2668.9,neutral,0.9950153231620789,0.0
"Maybe he's gotten a little bit more volatile, volatile and related to that.",2668.9,2672.7,negative,0.9969852566719055,-0.9969852566719055
"I know this is asked a lot, but I'll ask it again.",2672.7,2674.7,neutral,0.9994791150093079,0.0
The rollback number of 5800 seems to be a little bit less than it was in the last few quarters.,2674.8,2679.6,positive,0.7430765628814697,0.7430765628814697
Remind us how we think about that.,2679.6,2682.0,neutral,0.999396562576294,0.0
"I don't think it's that you're investing Less in price but love to hear that explanation, again, thanks, Mike, this is Doug, let me clarify father, storm clouds thing.",2682.6,2691.4,neutral,0.9979814291000366,0.0
What I said was we had seen clouds on the horizon and they never came and I kind of feel that same way.,2691.4,2696.1,negative,0.8804588913917542,-0.8804588913917542
Right now we're just seeing a lot of consistency.,2696.1,2697.8,positive,0.9862112998962402,0.9862112998962402
See at Doug?,2697.9,2699.2,neutral,0.9994737505912781,0.0
I agree.,2699.2,2699.8,positive,0.9763756990432739,0.9763756990432739
"Consumer environment, very consistent.",2700.0,2702.7,positive,0.8926944732666016,0.8926944732666016
We mentioned the word resilient mixes as shifted slightly throughout the year but really encouraged by the trends we saw in the last couple quarters.,2702.7,2711.3,positive,0.9979829788208008,0.9979829788208008
So no we're optimistic.,2711.3,2713.6,negative,0.9962122440338135,-0.9962122440338135
"Given all the things that we've done to improve our strategy working in omni-customer, exciting way to work on behalf of customers and what that means is we'll be ready to fulfill customers wants and needs any way they want to, whether it's in the store at the curb, at their home, we're seeing growth rates across those and so, we're ready for any environment.",2713.6,2731.7,positive,0.9982010126113892,0.9982010126113892
This is a team that's experienced.,2731.7,2733.7,neutral,0.9987608194351196,0.0
"They've been through a lot of changes in the economy, the last 5, to 10 years and they know how to manage things really well.",2733.7,2739.8,positive,0.9916818737983704,0.9916818737983704
"So will react accordingly but we again, we see a consistent resilient consumer.",2739.8,2744.4,neutral,0.7481077313423157,0.0
The next question is from the line of Polish.,2748.1,2749.8,neutral,0.999315619468689,0.0
Wait with Citigroup pleased to see their question.,2749.8,2752.2,neutral,0.9923698902130127,0.0
