sentence,start_time,end_time,label,certainty_score,sentiment_score
"Turn into segments results, Google service revenues increased ten percent to eighty four point 1 billion dollars reflecting the strong momentum across Google search and YouTube ads, Google search and other advertising revenues increased by 13 percent to fifty four billion dollars.",1521.3,1537.7,positive,0.9982590079307556,0.9982590079307556
"The robust performance of search was once again broad-based across verticals led by the financial service protocol, do to strengthen Insurance followed by retail.",1537.7,1547.8,positive,0.9982178807258606,0.9982178807258606
YouTube advertising Revenue.,1548.8,1550.5,neutral,0.7063248753547668,0.0
Increased 14% the ten point five billion driven by brand followed by direct response advertising.,1550.5,1556.3,positive,0.9980968832969666,0.9980968832969666
"Network advertising revenue of eight billion dollars were down four percent in the fourth quarter, the year of a year comparison.",1558.2,1565.3,negative,0.9988154172897339,-0.9988154172897339
"In all of our advertising, Revenue lines was impacted by the increase in strength in advertising Revenue, in Q4 2023 in part from a pack, based retailers, subscription platforms and device revenues increase 8% to eleven point six billion dollars per merely reflecting growth in subscription revenues.",1565.3,1585.3,positive,0.9982340335845947,0.9982340335845947
Partially offset by the shifting timing of the law.,1585.6,1587.9,neutral,0.9954197406768799,0.0
Search of are made by Google devices through the third quarter compared with the fourth quarter in 2023.,1588.0,1593.3,neutral,0.9995844960212708,0.0
We continue to have significant growth in our subscription products.,1594.7,1598.0,positive,0.9982717037200928,0.9982717037200928
"Primarily due to increase in the number of paid subscribers across YouTube TV YouTube music, premium, and Google one with regards to platform.",1598.3,1607.2,positive,0.9974563717842102,0.9974563717842102
"We saw a slight increase in the growth rate in play primarily due to a strong increase in the number of buyers, Google services operating income increased 23%.",1607.2,1616.7,positive,0.9982477426528931,0.9982477426528931
The 32 point eight billion dollars and operating margin increased from 35 percent to 39 percent.,1616.7,1623.7,positive,0.9980489015579224,0.9980489015579224
"Representing a meaningful margin expansion, turning to the Google Cloud segment, which continue to deliver very strong results.",1624.5,1632.8,positive,0.9983378648757935,0.9983378648757935
"This quarter Revenue increased by 30% to 12 billion dollars in the fourth quarter reflecting growth in gcp, across core gcp products, AI infrastructure and generative AI Solutions.",1632.8,1645.9,positive,0.9982779026031494,0.9982779026031494
"Once again, gcp grew at a rate that was much higher than Cloud overall.",1646.1,1650.8,positive,0.9978623986244202,0.9978623986244202
"healthy Google workspace, growth was primarily driven by increase in everage Revenue proceeds Google Cloud, operating income increased to two point 1 billion dollars in operating margin increased from 9.4% to 17.5%.",1651.8,1666.7,positive,0.9981864094734192,0.9981864094734192
"We're pleased with the work that cloud team is doing to deliver, valuable solutions to customer and generate Revenue growth as well as its continued focus on driving efficiencies across the cloud business.",1666.7,1677.5,positive,0.9983530044555664,0.9983530044555664
Esther other bets for the fourth quarter Revenue were four hundred million dollars in the operating loss was 1.2 billion.,1679.7,1686.7,negative,0.9968374967575073,-0.9968374967575073
"The year-over-year decline in revenue and increase in operating loss, per merely reflect the mouse down payment, in the fourth quarter of 2023.",1686.7,1694.4,negative,0.9380844235420227,-0.9380844235420227
"For one of the other bets, turn into alphabet level activities.",1694.4,1698.9,neutral,0.9996129870414734,0.0
"The largest component of this line is our investments, in AI research and development activities, which support all of alphabet.",1698.9,1705.4,neutral,0.999492883682251,0.0
"As a reminder, alphabet level activities have included nearly all set.",1705.4,1709.6,neutral,0.9996029734611511,0.0
France charges from reductions in Workforce and office space charges in the fourth quarter of 2024 biggest factor in year of your comparison is the one point two billion dollars in charges in the fourth core of 2023 almost entirely in connection with office space.,1709.7,1725.9,neutral,0.9924907088279724,0.0
Optimization with respect to capitalg are reported.,1725.9,1729.8,neutral,0.999440610408783,0.0
Capitalg quarter was fourteen billion dollars primarily reflecting investments in our technical infrastructure with the largest component being investment in servers.,1729.8,1739.1,neutral,0.9975293278694153,0.0
By data centers to support the growth of our business across Google services.,1739.7,1743.8,positive,0.9979467988014221,0.9979467988014221
"Google cloud in Google deepmind In Q4, we return value to shareholders in the form of fifteen billion dollars in share repurchases and 2.4 billion in dividend payments.",1743.8,1755.9,positive,0.9978121519088745,0.9978121519088745
"Overall, we return a total of nearly 70 billion dollars to shareholders in 2024 Turning to 2025, I would like to provide some commentary on several factors that will impact our business performance in both the first quarter and the full year 2025 first, in terms of Revenue, I'll highlight two items that will have meaningful impact on q1 Revenue across the company.",1756.4,1779.0,neutral,0.7757541537284851,0.0
The first is the impact of foreign exchange rates at the current spot rates.,1779.4,1783.4,neutral,0.999471127986908,0.0
We expect the larger headwind to revenues from the strength of the u.s. dollar relative to key currencies and q1 versus Q for 2024.,1783.4,1792.1,negative,0.998344898223877,-0.998344898223877
"Second is the impact of leap year, we expect a headwind from having won the last day of Revenue in q1 2025. compared with sleep here, in the first quarter of 2024, As for segments, Google services, advertising Revenue, in 2025 will be impacted by lapping.",1793.0,1810.6,negative,0.9980142116546631,-0.9980142116546631
"The strength, we experience in the financial service vertical throughout 2024, and in Cloud given the revenues are correlated with the timing of deployment of new capacity.",1810.6,1820.1,positive,0.9981313347816467,0.9981313347816467
"We could see variability in Cloud Revenue growth rates, depending on when you capacity comes online during 2025 Moving to investment starting with our expectation for capitalg full year 2025, as we mentioned on the Q3 call X, we expand our efforts.",1820.1,1837.5,neutral,0.9957982897758484,0.0
We expect to increase our investments in capital expenditure for technical infrastructure primarily for servers followed by data centers and networking.,1837.5,1845.6,positive,0.9980892539024353,0.9980892539024353
We expect to invest approximately 75 billion dollars in capital sin 2025 with approximately sixteen billion dollars to 18 billion dollars of that in the first quarter.,1845.6,1856.4,neutral,0.9743590950965881,0.0
The expected total investment level May fluctuate from quarter to quarter primarily due to timing of deliveries and construction schedules in terms of expenses first increase in our investment in capital.,1857.8,1870.2,neutral,0.9995297193527222,0.0
For the past few years will increase pressure on the pnl primarily in the form of higher depreciation.,1870.2,1875.8,negative,0.9988502264022827,-0.9988502264022827
"In 2024, we saw 28 percent year-over-year growth and depreciation is we put more technical infrastructure assets into service.",1876.7,1884.7,positive,0.9982138872146606,0.9982138872146606
Given the increase in capitalg estimates over the past four years.,1885.2,1888.4,positive,0.9590027332305908,0.9590027332305908
We expect the growth rate and depreciation to accelerate in 2025.,1888.4,1893.0,positive,0.990947425365448,0.990947425365448
"Second, we expect some headcount growth in 2025, in key investment areas, such as Ai and Cloud as you just heard from Sundar or delivering products, and solutions to customer at a rapid Pace Building testing and launching products faster than ever before.",1894.2,1908.8,positive,0.998228132724762,0.998228132724762
"And as I mentioned on the Q3 call, we're doing that while also focusing on driving further efficiencies in how we operate the business.",1909.3,1916.3,positive,0.9980508089065552,0.9980508089065552
"Before we take questions, I'd like to recap the financial results for the year.",1917.9,1921.5,neutral,0.9996246099472046,0.0
"For the full year, 2024 Revenue grew by 14%, or by forty three billion dollars, reaching 350 billion dollars, Google services and Google Cloud.",1922.5,1932.8,positive,0.9982022047042847,0.9982022047042847
"Each continue to see double digit Revenue growth, coupled with margin expansion, YouTube, and Cloud Revenue has combined end of the year at 110, billion dollars annual run rate.",1932.8,1943.8,positive,0.9982656836509705,0.9982656836509705
"And in 2024, we generate total income of a hundred twelve billion dollars an increase of 33 percent from 2023.",1945.1,1952.9,positive,0.998188316822052,0.998188316822052
We're pleased with the momentum.,1953.2,1955.6,positive,0.9982814788818359,0.9982814788818359
We're seeing in AI Innovation and monetization.,1955.6,1958.1,positive,0.998145341873169,0.998145341873169
"We've been using AI to improve the performance of our ads, business for well, over a decade and cloud is generating billions in annual revenue from AI infrastructure in generative AI Solutions.",1958.1,1969.4,positive,0.997657060623169,0.997657060623169
"We're also excited about the potential to bring new experiences to users, that will provide additional opportunities for monetization and I look forward to sharing more in our progress throughout the year.",1969.4,1979.8,positive,0.9981632828712463,0.9981632828712463
"Sundar Philip, and I will make now take your questions.",1980.9,1983.1,neutral,0.9994767308235168,0.0
"Thank you as a reminder to ask a question, you will need to press star one on your telephone to prevent any background noise.",1983.7,1991.6,neutral,0.9994651675224304,0.0
"We ask that you, please mute your line.",1991.6,1993.1,neutral,0.9984322190284729,0.0
Once your question has been stated in.,1993.1,1995.3,neutral,0.9995309114456177,0.0
Our first question comes from Brian Nowak with Morgan Stanley.,1995.3,1998.2,neutral,0.9993771910667419,0.0
Your line is now open.,1998.6,1999.6,neutral,0.9672595858573914,0.0
Thanks to my questions.,2000.0,2002.0,neutral,0.9993529915809631,0.0
"I have to 14, Sundar 14, not Sundar, maybe kind of step back on search.",2002.0,2006.5,neutral,0.9995750784873962,0.0
There's a exert a lot of advances to come with.,2006.5,2009.6,neutral,0.999139666557312,0.0
Jen Ai and agentic.,2009.6,2010.7,neutral,0.9988862872123718,0.0
Possibilities with search.,2010.9,2012.2,neutral,0.9994168281555176,0.0
"Can you just sort of walk us through your your big picture Vision over the next few years of how you think about your search productivity YouTube evolved to stay at the top of the funnel and drive, more engagement and monetization for your users and advertisers?",2012.2,2027.9,positive,0.9590762257575989,0.9590762257575989
Then the second one a not.,2027.9,2030.1,neutral,0.9990837574005127,0.0
"I think about 90 days ago, you talked about sort of further efficiencies in areas of simplification on the Outback space.",2030.1,2036.4,positive,0.995876669883728,0.995876669883728
Could you just sort of walk us through some examples of where you see the potential for?,2036.5,2040.4,neutral,0.9994532465934753,0.0
For their efficiencies to that to the optic space.,2040.9,2043.1,neutral,0.9954713582992554,0.0
"Excluding the, the DNA step ups that we have to come in 2025.",2043.1,2046.7,neutral,0.999563992023468,0.0
Thanks.,2046.8,2047.2,neutral,0.9988258481025696,0.0
"Thanks, Brian on search.",2049.1,2050.5,neutral,0.9992948770523071,0.0
"You know, obviously you know, we view them in.",2050.5,2056.1,neutral,0.9995276927947998,0.0
This has been a long continuous Journey.,2056.1,2057.6,neutral,0.9995555281639099,0.0
AIO of use has been Next Step.,2057.6,2060.9,neutral,0.999538779258728,0.0
It's playing out positively.,2061.2,2063.9,positive,0.9982234835624695,0.9982234835624695
"As we have indicated, the metrics look, great.",2063.9,2067.6,positive,0.9983152151107788,0.9983152151107788
"And we are obviously trading on their experience, bringing better and better models, expanding to the number of queries where it works and so on.",2067.6,2077.2,positive,0.9982393980026245,0.9982393980026245
"But But there's a lot more to come, you know, I think we'll continue bringing AI in more powerful ways.",2077.2,2085.6,positive,0.997991681098938,0.997991681098938
"In multimodal ways, things like what we've done with lens Circle to search.",2086.8,2092.5,neutral,0.9977941513061523,0.0
You can imagine the future with project Astra.,2092.5,2094.5,neutral,0.9991692304611206,0.0
"You can also Imagine areas like we have done in Gemini, deep research, you know?",2094.5,2099.5,neutral,0.9995200634002686,0.0
"You swear, you know, you are really dramatically expanding the types of use cases for which search can work things, which don't always get answered instantaneously, but can take some time to answer.",2100.0,2112.3,positive,0.9972798824310303,0.9972798824310303
"Those are all areas of expirations and you will see us, you know, putting new experiences in front of users, through the course of 20 25.",2112.3,2123.5,neutral,0.9986616373062134,0.0
And so I do feel the opportunity space with AI.,2123.5,2128.3,positive,0.9983004927635193,0.9983004927635193
There's a lot of unlock ahead.,2128.3,2129.6,positive,0.9927627444267273,0.9927627444267273
Thanks and for the question with regards to.,2133.3,2135.8,neutral,0.9994229078292847,0.0
Where do we see our?,2135.8,2136.6,neutral,0.9994750618934631,0.0
Where do I see leverage?,2136.6,2138.0,positive,0.8622416257858276,0.8622416257858276
Moving forward.,2138.0,2138.7,neutral,0.9909681677818298,0.0
And some of the comments I've made on the on the previous call I certainly see opportunities for further productivity and efficiency in.,2138.7,2145.9,positive,0.9982341527938843,0.9982341527938843
This is one of our one of our priority areas and we're going to do that so that we can make sure we continue to invest in areas such as Ai and Cloud where we see potential for continued growth.,2145.9,2156.8,positive,0.9982854723930359,0.9982854723930359
"I'll remain focus on areas that I've mentioned before, which include the technical.",2157.3,2163.0,neutral,0.999602735042572,0.0
Structure.,2163.2,2163.6,neutral,0.9993902444839478,0.0
So the 75 billion dollars in capital side mentioned for this year.,2163.6,2167.5,neutral,0.999524712562561,0.0
The majority of that is going to go towards our technical infrastructure which includes servers and data centers.,2168.1,2172.8,neutral,0.9995842576026917,0.0
So ensuring we do that in the most efficient way is critical.,2172.8,2176.3,neutral,0.99885094165802,0.0
"Second is managing headcount growth and we're going to be investing in areas of growth such as Ai and Cloud, but looking across the organization and moderating, that growth will be important optimizing.",2177.1,2188.3,neutral,0.8681204319000244,0.0
"A real estate footprint is one of the area's, I've mentioned were continue to focus on that.",2188.3,2192.1,neutral,0.9995337724685669,0.0
As well as looking at how we simplify the organization.,2193.1,2196.0,positive,0.779664158821106,0.779664158821106
We've previously mentioned bringing like areas together Sundar talked about bringing some of the AI research teams together so that we can operate with increased speed but also how we operate within the organization using our own AI tools to how you run the business.,2196.0,2211.2,positive,0.9928460717201233,0.9928460717201233
Whether it's the code that's under mention on the previous code writing code with AI or even running some of our key processes using AI tools.,2211.2,2221.7,neutral,0.9994865655899048,0.0
So we're looking at all that That it's going to its this is not a 1/4 type of efforts going to continue throughout the year and we're going to continue to focus on that so that we can support the growth in other areas.,2221.8,2232.6,positive,0.99830162525177,0.99830162525177
Our next question comes from Doug.,2237.4,2239.2,neutral,0.9994741082191467,0.0
Onions would JP Morgan.,2239.2,2241.0,neutral,0.9942763447761536,0.0
Your line is now open.,2241.1,2242.3,neutral,0.9672595858573914,0.0
"Thanks for taking the questions, one for Philip, and one for a not till can you just talk more about the expanded rollout of ads, on AI, overviews and perhaps, what additional things you may have learned in for Q.",2243.9,2257.1,neutral,0.9993175268173218,0.0
"And I guess in particular, just curious, if you rolled out to a higher percentage of commercial queries and is it still fair to say that your monetizing nearly on par with existing search?",2257.1,2269.0,neutral,0.9947240948677063,0.0
"And then, a not just on the on cloud growth?",2269.0,2273.3,neutral,0.9992994070053101,0.0
"Little bit of decel 3Q to 4q, but it sounded like you also suggested that your capacity constrained in the fourth quarter.",2274.3,2282.1,negative,0.996134877204895,-0.996134877204895
"I use just wanted to push on that a little bit more, you know?",2283.0,2285.6,positive,0.6771856546401978,0.6771856546401978
How is that accurate?,2285.6,2287.0,neutral,0.9992390871047974,0.0
And is it fair to say that Revenue growth could have been higher with with more with much more capacity.,2287.0,2292.3,neutral,0.9772406220436096,0.0
Thanks.,2292.9,2293.2,neutral,0.9988258481025696,0.0
"So on your first question, first of all, yeah, overuse, which is a really nice to see you continue to drive a higher satisfaction and search usage.",2293.3,2302.3,positive,0.9982134103775024,0.9982134103775024
So that's really good.,2302.3,2303.4,positive,0.9981628060340881,0.9981628060340881
Good.,2303.6,2303.8,positive,0.9972946047782898,0.9972946047782898
"And as you know, we recently launched the ads within a overviews on mobile than the US which Builds on our previous rolled out of ads above and below.",2304.5,2313.1,positive,0.9961870312690735,0.9961870312690735
"And as I talked about before, the AI overviews overall, we actually see monetization at approximately the same rate, which I think really gives us a strong base on which we can innovate even more On the cloud question, search first, I'm excited that we ended the quarter at 12 billion dollars in a 30 percent year-over-year growth, very impressive growth.",2313.6,2334.9,positive,0.9983521699905396,0.9983521699905396
"And as I mentioned, the prepared remark gcp grid a much higher rate than overall Cloud 2 items to think about from a deceleration perspect.",2334.9,2345.8,neutral,0.9973018169403076,0.0
"The first as we are laughing, a very strong core of in a deployment in Q4 2023.",2345.8,2351.3,positive,0.9982574582099915,0.9982574582099915
The second is the one you've alluded to.,2351.3,2353.7,neutral,0.9994016885757446,0.0
We do see and have been seeing very strong demand for our ai-powered.,2353.7,2356.5,positive,0.9982832670211792,0.9982832670211792
Products in the fourth quarter and 2024 and we exited the year with more demand than we had available capacity.,2356.8,2364.8,positive,0.9980717897415161,0.9980717897415161
So we are in a tight Supply demand situation working very hard to bring more capacity online.,2365.4,2370.9,negative,0.9885645508766174,-0.9885645508766174
"As I mentioned, we've increased capacity investment in capital sin 20 in 2024.",2371.3,2376.9,positive,0.9982197880744934,0.9982197880744934
Continue to increase in 2025 and will bring more capacity throughout the year.,2377.1,2381.2,positive,0.9982587695121765,0.9982587695121765
"Thank you, both.",2383.2,2383.8,neutral,0.9991191029548645,0.0
Your next question comes from Eric Sheridan with Goldman Sachs your line is now open.,2386.4,2391.3,neutral,0.9993506073951721,0.0
Thank you for taking the question.,2392.2,2393.4,neutral,0.9993646740913391,0.0
I'll just ask one Summer with the news that came out of China.,2393.4,2397.2,neutral,0.9989528656005859,0.0
"A little over two weeks ago, I think investors.",2397.3,2399.8,neutral,0.9988607168197632,0.0
"Asking a lot of questions about the long-term cost curve for AI as AI, moves from the infrastructure layer to the application layer or from training to inference and maybe even custom silicon becomes more dominant across the theme.",2400.0,2414.6,neutral,0.9992214441299438,0.0
"I would love to get your perspective on your take on that news, couple weeks ago and what it might mean for alphabet longer-term.",2414.6,2420.2,neutral,0.9994902610778809,0.0
Thank you.,2420.2,2420.9,neutral,0.9991152882575989,0.0
"Yeah, thanks Eric.",2423.2,2424.7,neutral,0.9992877840995789,0.0
"Look, I think there's been a lot of observations on deep seek, first of all you know I think tremendous team.",2425.3,2432.9,positive,0.9453001618385315,0.9453001618385315
I think they've done very very good work.,2433.3,2435.4,positive,0.9982485771179199,0.9982485771179199
"Look I think for us it's always been obvious, you know, over time, you know there's Frontier Model development but you know, you can drive a lot of efficiency to serve these models really, really well.",2436.6,2449.0,positive,0.9220861792564392,0.9220861792564392
"And if you look at, you know, One of the areas in which the Gemini model shine is the parade of Frontier of cause performance in latency.",2449.1,2458.2,positive,0.817603349685669,0.817603349685669
"And if you look at all three attributes, I think we are.",2458.2,2461.2,positive,0.9973945617675781,0.9973945617675781
"We lead this parade of Frontier and I would say both are 2.0 flash models or 2.0 flash thinking models, you know, they are some of the most efficient models out there including comparing two, deep seeks, V3 and R1.",2461.2,2477.8,positive,0.9901954531669617,0.9901954531669617
And I think a lot of it is our strength of the full stack.,2477.8,2481.6,positive,0.9915158748626709,0.9915158748626709
Went into an optimization or obsession with cost per query.,2481.9,2486.3,neutral,0.9938967823982239,0.0
"All of that I think sets us all sets us up well for the workloads head, both on board to serve billions of users across our products and on the cloud side, couple of things I would say are you know if you look at the trajectory over the past three years you know the proportion of the spend towards inference compared to training as being in capitalg.",2486.3,2511.9,positive,0.997638463973999,0.997638463973999
"Increasing, which is good because you know, obviously inferences to support businesses with good roic and so I think I think that trend is good.",2511.9,2522.1,positive,0.9983031749725342,0.9983031749725342
"I think the reasoning models, if anything axe rates that Trend because you know, it's obviously scaling upon inference Dimension as well.",2522.5,2532.0,neutral,0.9995930790901184,0.0
"And and so I think look, I think we, you know, part of the reason we are so excited about the AI opportunity is, we know, we can drive Extraordinary use cases because the cost of actually using it is going to keep coming down which will make more, use cases feasible and that's the opportunity space.",2532.5,2552.2,positive,0.9982340335845947,0.9982340335845947
You know it's as big as it comes and that's why you're seeing ass invest to meet that moment.,2552.2,2558.1,neutral,0.5986602306365967,0.0
Thank you.,2560.0,2560.5,neutral,0.9991152882575989,0.0
Your next question comes from Michael Nathanson with Muffet Nathanson.,2562.7,2566.7,neutral,0.9993602633476257,0.0
Your line is now open.,2566.9,2568.1,neutral,0.9672595858573914,0.0
Thank you.,2569.2,2569.7,neutral,0.9991152882575989,0.0
I have to 14 top one from Bill question for you is we're starting to see more AI tools on e-commerce sites and something like research with aii recommendations is on Google shopping.,2569.7,2581.6,positive,0.889462411403656,0.889462411403656
He talked about how that product other AI tools are impacting shopping Behavior.,2581.8,2586.2,neutral,0.9990750551223755,0.0
I found that in fact to monetization and then I guess the 75 billion dollar question and not is how you think about long-term capital intensity for this business?,2586.5,2596.0,neutral,0.9995831847190857,0.0
Sounds like there's a bit of constrained from the getting you're getting things built.,2596.6,2600.5,negative,0.9987340569496155,-0.9987340569496155
But how do you think or how you think about the modeling of capital intensity going forward?,2600.5,2606.1,neutral,0.9995514750480652,0.0
And what are things that you're looking forward to in terms of whether or not?,2606.4,2609.3,neutral,0.9991682767868042,0.0
This is the right level of spend.,2609.3,2610.7,positive,0.9789019227027893,0.9789019227027893
"Thank you, look, excellent question.",2610.8,2614.1,neutral,0.9870578646659851,0.0
We've been using our advances in AI to make search for products on Google even easier obviously.,2614.6,2620.6,positive,0.9980677962303162,0.9980677962303162
And in Q4 we actually introduced quite a transform.,2620.6,2624.3,positive,0.9903084635734558,0.9903084635734558
Google shopping experience which we rebuild from the ground up with AI and People show up more than a billion times a day across Google.,2624.3,2633.0,neutral,0.9990171194076538,0.0
Last quarter we introduced this this fully reinvented Google shopping experience in December.,2633.0,2639.7,positive,0.9897466897964478,0.9897466897964478
"We saw roughly, I mentioned as 13% more daily active users and Google shopping in the u.s. compared to the same period last year.",2639.7,2646.9,positive,0.9977002739906311,0.9977002739906311
So that's a good development here.,2647.2,2648.5,positive,0.998263418674469,0.998263418674469
"And then you Google shopping experiences, specifically at your question, uses are to really intelligently show the most relevant products helping to speed up and simplify your Search, you get an A, I generated brief with top things to consider for your search, plus maybe products that meet your needs.",2648.5,2666.2,neutral,0.997657060623169,0.0
"So Shoppers very often one, low prices.",2666.6,2670.2,neutral,0.9903824925422668,0.0
"So the new page not only includes like deal finding tools like price comparison price, insights price tracking throughout but those also new and dedicated personalized deals page where you can browse deals for you and all this is really built on the backbone of a I so.",2670.3,2685.3,neutral,0.9967672824859619,0.0
So we think this is a very interesting opportunity.,2685.3,2687.1,positive,0.9983267188072205,0.9983267188072205
And on the question of capital expenditure and I think you may have two questions in there.,2688.4,2692.6,neutral,0.9996034502983093,0.0
One is just the capital and tensity and then how would we think about return on that invested Capital?,2692.6,2696.9,neutral,0.9995700716972351,0.0
"So in the first one, certainly we're Head but we're managing very responsibly with a with a very rigorous even internal governance process looking at.",2696.9,2708.1,positive,0.8124037384986877,0.8124037384986877
"How do we allocate the capacity and what would we need to support the customer demand externally but also across the Google, the alphabet business.",2708.1,2716.9,neutral,0.9995167255401611,0.0
And as you've seen the common I've just made on cloud.,2716.9,2720.2,neutral,0.9992094039916992,0.0
We do have demanded exceeds our available capacity so we'll be working hard to to address that and make sure we bring more capacity online.,2720.2,2727.1,positive,0.8200516700744629,0.8200516700744629
"We do have the benefit of having a very Broad Add business and we can repurpose capacity, whether it's through Google services or Google Cloud to support is they said whether it's search or gdm or Google Cloud customers we can do that in a more efficient manner.",2727.1,2744.9,positive,0.9980212450027466,0.9980212450027466
We also look at every investment that we make to ensure that we're doing it in the most cost efficient way to optimize your data center.,2745.3,2752.9,positive,0.9981011748313904,0.9981011748313904
As you know our strategies mostly to rely on are also our own self design and build data centers.,2752.9,2759.9,neutral,0.9995825886726379,0.0
So they're industry-leading in terms of both cost and power efficiency at scale.,2760.0,2764.3,positive,0.9981662631034851,0.9981662631034851
We have our own customized TPU.,2764.3,2766.5,neutral,0.9676457643508911,0.0
Is there a customized her own workload?,2766.5,2768.1,neutral,0.9995076656341553,0.0
So they do deliver outstanding the superior performance and capital formation C. So we're going to be looking at all that when we make decisions as to how we're going to progress capitalg vestments throughout the coming years.,2768.1,2780.2,positive,0.9979641437530518,0.9979641437530518
Thank you.,2783.1,2783.4,neutral,0.9991152882575989,0.0
Your next question comes from Mark shmulik with Bernstein.,2785.7,2789.2,neutral,0.9992089867591858,0.0
Your line is now open.,2789.3,2790.6,neutral,0.9672595858573914,0.0
"Yes, thanks for taking the question Senator.",2791.9,2794.3,neutral,0.9992908239364624,0.0
I just wanted to follow up to Brian's question from earlier.,2794.3,2796.9,neutral,0.9994644522666931,0.0
"You know, with your own project Mariner efforts in a competitor's recent launch seems there's suddenly really strong momentum on AI consumer agents and kind of catching up to that old Google duplex Vision.",2796.9,2807.4,positive,0.9978256821632385,0.9978256821632385
"I think, when you look a few years ahead, where do you see consumer agents going?",2807.4,2811.5,neutral,0.999480664730072,0.0
And really what does it mean?,2811.5,2812.7,neutral,0.9993367791175842,0.0
To Google search outside of lens is there room for both to flourish or will they eventually be in conflict with each other?,2812.9,2818.6,neutral,0.9985950589179993,0.0
"Thank you, look.",2818.9,2821.1,neutral,0.99893718957901,0.0
"I think first of all, you know, we are definitely seeing a lot of progress in the underlying capabilities of these models.",2821.1,2829.2,positive,0.9983214735984802,0.9983214735984802
"You know, Gemini 2.0 is was definitely built with the view of enabling more agent dick use cases.",2829.2,2836.3,positive,0.979769229888916,0.979769229888916
And and so you know I actually and we are definitely seeing progress inside and And I think we'll be able to do more agent experiences for our users.,2836.3,2847.7,positive,0.9983030557632446,0.9983030557632446
Look II.,2848.5,2849.4,neutral,0.9991260170936584,0.0
Actually think all of this expands the opportunity space.,2849.4,2852.2,positive,0.9983397722244263,0.9983397722244263
"I think you know it you know, historically we've had information, use cases.",2852.2,2858.8,neutral,0.9995254278182983,0.0
But now you can have you can act on your information needs in a much deeper way.,2858.8,2863.4,positive,0.9948241710662842,0.9948241710662842
It's always been our vision when we have talked about Google Assistant Etc.,2864.2,2867.7,neutral,0.9987087249755859,0.0
"So I think I think the opportunity space expands I think there's Plenty of, it feels very far from a zero-sum game.",2867.7,2876.0,positive,0.9982774257659912,0.9982774257659912
"The this plenty of room, I think for many new types of use cases to flourish and I think for us, you know, we have, we have a clear sense of additional use cases.",2876.5,2887.3,positive,0.9977741837501526,0.9977741837501526
We can start to tackle for our users in Google search and all the.,2887.3,2891.7,positive,0.9971850514411926,0.9971850514411926
All the early work with AIO view shows that users will react positively to that.,2891.7,2897.2,positive,0.9982979893684387,0.9982979893684387
"So, you know, I'm pretty excited about what's ahead.",2897.2,2899.4,positive,0.9983280301094055,0.9983280301094055
Your next question comes from Ross.,2904.2,2906.0,neutral,0.9994271993637085,0.0
Sandler with Barclays.,2906.0,2907.4,neutral,0.9927777647972107,0.0
Your line is now open.,2907.5,2908.7,neutral,0.9672595858573914,0.0
"Great one on infrastructure and then one, and on the, the guidance on Revenue sooner, if we look at the inference cost per 1 million tokens and and not the API pricing.",2910.8,2923.9,neutral,0.9994363188743591,0.0
"We see for Gemini versus something like GPT for, but the raw cost of generating inference tokens on your TPU stack.",2923.9,2932.7,neutral,0.9994812607765198,0.0
How much more efficient?,2932.7,2934.4,positive,0.8906432390213013,0.8906432390213013
Do you think you guys are in terms of generating 1 million token?,2934.4,2939.5,positive,0.8768002986907959,0.8768002986907959
Ins compared to inference costs running on your Cloud peers.,2939.6,2944.2,neutral,0.9718517065048218,0.0
Do you see this?,2944.2,2944.9,neutral,0.9973614811897278,0.0
As a as an advantage is everything shifts to inference and then a not you called out laughing.,2944.9,2950.7,neutral,0.9994226694107056,0.0
The financial services category strength in 2025 is a bit of a problem for search.,2950.7,2958.4,negative,0.9806169271469116,-0.9806169271469116
Can you quantify a little bit of that?,2958.4,2961.2,neutral,0.9991740584373474,0.0
Is that kind of the same as when you guys talk about lapping?,2961.2,2964.9,neutral,0.9995418787002563,0.0
The Asia outbound Advertiser Channel any numbers you could put around.,2964.9,2969.6,neutral,0.9993916749954224,0.0
Not that headwind.,2969.7,2971.4,positive,0.7616299986839294,0.7616299986839294
Thank you very much for all this.,2971.4,2974.6,neutral,0.9992989301681519,0.0
"Like you know, look at the whole TPU project started.",2974.6,2977.9,neutral,0.999437153339386,0.0
"Our V1 was effectively an inferencing chip, you know, so we've always part of the reason we have taken the into in stack approaches that so that we can definitely drive, you know, a strong differentiation in into an optimizing and not only on a cost, but on a latency Basis.",2977.9,2999.8,positive,0.996362030506134,0.996362030506134
A performance basis.,3000.0,3001.3,neutral,0.9994398951530457,0.0
Be at the parade of Frontier.,3002.1,3003.3,neutral,0.997464656829834,0.0
"We mentioned and I think our full stack approach and our TPU efforts all play, you know, give a meaningful meaningful advantage and we plan, you know you already see that you know I know you asked about the cost but you know it's effectively captured you know when we when we price outside you know we pass on that differentiation it's part it's partly why we've been able to bring forward flash models.",3003.3,3029.0,positive,0.9981315732002258,0.9981315732002258
"At very attractive value props which is what is driving both developer growth, you know of we've doubled our developers to 4.4 million in just about six months vertex, usage is up 20x last year and and so, all of that is a direct result of that approach and will search Google continue doing that.",3030.0,3050.5,positive,0.9980828762054443,0.9980828762054443
"And on the question regarding my comment on lapping, the strength in financial services.",3051.9,3056.9,positive,0.9979524612426758,0.9979524612426758
